,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
133,1296.0,0.0,2.0,No,1005.0,GLQ,262.0,45.2,471.0,Fin,2001.0,1296.0,Gd,6853.0,65.8,136.0,25.0,5.0,8.0,1267.0,120.8,2001.0,2002.0,220000
134,1721.0,0.0,3.0,No,570.0,Rec,891.0,0.0,440.0,RFn,1968.0,1721.0,TA,10335.0,78.0,0.0,96.0,6.0,5.0,1461.0,55.0,1968.0,1993.0,180000
135,1682.0,0.0,3.0,No,0.0,Unf,1304.0,0.0,530.0,Unf,1970.0,1682.0,TA,10400.0,80.0,288.0,0.0,6.0,7.0,1304.0,101.6,1970.0,1970.0,174000
136,1214.0,0.0,2.8,No,695.0,BLQ,519.0,0.0,318.0,RFn,1967.0,1214.0,TA,10355.0,76.8,196.0,111.0,5.0,5.0,1214.0,147.2,1967.0,1967.0,143000
137,1959.0,0.0,5.0,No,0.0,Unf,1907.0,0.0,766.0,Unf,1989.0,1959.0,TA,11070.0,82.0,70.0,0.0,5.0,7.0,1907.0,101.6,1988.0,1989.0,171000
138,1004.0,848.0,3.0,Mn,668.0,GLQ,336.0,48.8,660.0,Fin,1999.0,1852.0,Gd,9066.0,73.0,320.0,106.0,5.0,8.0,1004.0,60.0,1999.0,2000.0,230000
139,928.0,836.0,3.0,No,821.0,GLQ,107.0,0.0,470.0,RFn,1997.0,1764.0,Gd,15426.0,65.0,0.0,99.0,5.0,6.0,928.0,92.0,1997.0,1997.0,231500
140,864.0,0.0,3.0,No,432.0,ALQ,432.0,0.0,0.0,None,1963.8,864.0,TA,10500.0,70.0,0.0,0.0,5.0,4.0,864.0,6.6,1971.0,1971.0,115000
141,1734.0,0.0,3.0,Av,1300.0,GLQ,434.0,0.0,660.0,Unf,2005.0,1734.0,Gd,11645.0,78.0,0.0,24.0,5.0,7.0,1734.0,117.6,2005.0,2005.0,260000
142,910.0,583.0,4.0,No,507.0,Rec,403.0,0.0,720.0,Unf,2000.0,1385.0,TA,8520.0,71.0,0.0,0.0,4.0,5.0,910.0,60.0,1952.0,1952.0,166000
143,1501.0,0.0,3.0,Gd,679.0,GLQ,811.0,0.0,577.0,RFn,1999.0,1501.0,Gd,10335.0,78.0,183.0,29.0,5.0,7.0,1490.0,55.0,1999.0,1999.0,204000
144,1728.0,0.0,6.0,No,1332.0,Rec,396.0,0.0,504.0,Unf,1963.0,1728.0,TA,9100.0,70.0,336.0,0.0,5.0,5.0,1728.0,0.0,1963.0,1963.0,125000
145,970.0,739.0,3.0,No,0.0,Unf,970.0,0.0,380.0,Unf,2004.0,1709.0,Gd,2522.0,24.0,50.0,40.0,5.0,6.0,970.0,98.6,2004.0,2006.0,130000
146,875.0,0.0,2.0,No,209.0,BLQ,506.0,50.0,180.0,Unf,1931.0,875.0,TA,6120.0,51.0,0.0,0.0,7.0,5.0,715.0,29.4,1931.0,1993.0,105000
147,884.0,1151.0,3.0,No,0.0,Unf,884.0,46.8,434.0,Fin,2001.0,2035.0,Gd,9505.0,73.6,180.0,48.0,5.0,7.0,884.0,86.4,2001.0,2001.0,222500
148,1080.0,0.0,3.0,No,680.0,GLQ,400.0,0.0,0.0,None,1959.4,1080.0,Gd,7500.0,63.0,120.0,0.0,5.0,7.0,1080.0,121.0,2004.0,2005.0,141000
149,896.0,448.0,3.0,No,0.0,Unf,896.0,50.0,240.0,Fin,1936.0,1344.0,TA,6240.0,50.8,0.0,114.0,4.0,5.0,896.0,34.2,1936.0,1950.0,115000
150,969.0,0.0,3.0,Av,716.0,BLQ,253.0,0.0,440.0,Unf,1975.0,969.0,TA,10356.0,120.0,0.0,0.0,6.0,5.0,969.0,6.6,1975.0,1975.0,122000
151,1710.0,0.0,2.0,Gd,1400.0,BLQ,310.0,0.0,866.0,RFn,2007.0,1710.0,Gd,13891.0,107.0,436.0,102.0,5.0,8.0,1710.0,169.0,2007.0,2008.0,372402
152,1097.0,896.0,4.0,No,416.0,Rec,409.0,44.8,495.0,RFn,1971.0,1993.0,TA,14803.0,81.6,252.0,66.0,5.0,6.0,825.0,149.0,1971.0,1971.0,190000
153,1252.0,0.0,1.0,Gd,429.0,BLQ,93.0,0.0,564.0,RFn,1960.0,1252.0,TA,13500.0,58.4,0.0,0.0,7.0,6.0,1602.0,209.0,1960.0,1975.0,235000
154,1200.0,0.0,4.0,No,0.0,Unf,1200.0,0.0,312.0,Unf,1923.0,1200.0,TA,11340.0,84.0,0.0,0.0,5.0,6.0,1200.0,93.6,1923.0,1950.0,125000
155,572.0,524.0,2.0,No,0.0,Unf,572.0,96.6,0.0,None,1951.4,1096.0,TA,9600.0,60.0,0.0,8.0,5.0,6.0,572.0,6.6,1924.0,1950.0,79000
156,1040.0,0.0,2.0,None,0.0,None,0.0,45.2,625.0,Unf,1950.0,1040.0,TA,7200.0,60.0,0.0,0.0,7.0,5.0,0.0,128.8,1950.0,1950.0,109500
157,774.0,1194.0,4.0,No,0.0,None,774.0,53.6,680.0,Fin,2009.0,1968.0,Ex,12003.0,92.0,84.0,75.0,5.0,8.0,774.0,28.8,2009.0,2010.0,269500
158,991.0,956.0,3.0,No,222.0,GLQ,769.0,90.6,678.0,RFn,2004.0,1947.0,Gd,12552.0,100.0,0.0,136.0,5.0,7.0,991.0,70.4,2004.0,2005.0,254900
159,1392.0,1070.0,4.0,Mn,57.0,GLQ,1335.0,29.0,576.0,RFn,2006.0,2462.0,Gd,19378.0,134.0,456.0,132.0,5.0,7.0,1392.0,96.8,2005.0,2006.0,320000
160,1232.0,0.0,3.0,No,660.0,BLQ,572.0,0.0,516.0,Unf,1984.0,1232.0,TA,11120.0,86.4,0.0,0.0,6.0,6.0,1232.0,117.2,1984.0,1984.0,162500
161,1572.0,1096.0,3.0,Av,1016.0,GLQ,556.0,44.8,726.0,Fin,2003.0,2668.0,Ex,13688.0,110.0,664.0,0.0,5.0,9.0,1572.0,195.0,2003.0,2004.0,412500
162,1541.0,0.0,3.0,Mn,1201.0,GLQ,340.0,0.0,532.0,RFn,2005.0,1541.0,Gd,12182.0,95.0,226.0,70.0,5.0,7.0,1541.0,118.6,2005.0,2005.0,220000
163,882.0,0.0,1.0,No,0.0,Unf,882.0,98.8,0.0,None,1940.0,882.0,TA,5500.0,55.0,0.0,0.0,6.0,4.0,882.0,32.8,1956.0,1956.0,103200
164,1149.0,467.0,3.0,Mn,370.0,LwQ,779.0,27.6,216.0,Unf,1926.0,1616.0,Gd,5400.0,40.0,0.0,0.0,7.0,6.0,1149.0,34.2,1926.0,2004.0,152000
165,808.0,547.0,4.0,No,351.0,ALQ,112.0,22.4,0.0,None,1973.8,1355.0,TA,10106.0,62.0,0.0,0.0,7.0,5.0,644.0,6.6,1940.0,1999.0,127500
166,1867.0,0.0,2.0,No,379.0,LwQ,470.0,0.0,303.0,Fin,1955.0,1867.0,TA,10708.0,66.6,0.0,0.0,5.0,5.0,1617.0,55.0,1955.0,1993.0,190000
167,1610.0,551.0,3.0,No,1288.0,GLQ,294.0,28.8,789.0,Fin,2007.0,2161.0,Ex,10562.0,86.0,300.0,120.0,5.0,8.0,1582.0,113.8,2007.0,2007.0,325624
168,840.0,880.0,3.0,No,0.0,Unf,840.0,0.0,440.0,Fin,2004.0,1720.0,Gd,8244.0,62.0,0.0,48.0,5.0,7.0,840.0,40.0,2004.0,2004.0,183500
169,1707.0,0.0,2.0,No,0.0,Unf,1686.0,43.2,511.0,RFn,1981.0,1707.0,TA,16669.0,88.8,653.0,64.0,6.0,8.0,1686.0,63.8,1981.0,1981.0,228000
170,854.0,0.0,2.0,No,360.0,Rec,360.0,90.6,660.0,Unf,1991.0,1382.0,TA,12358.0,73.8,0.0,0.0,6.0,5.0,720.0,109.4,1941.0,1950.0,128500
171,1656.0,0.0,3.0,Gd,639.0,BLQ,441.0,0.0,528.0,Fin,1960.0,1656.0,TA,31770.0,141.0,112.0,62.0,5.0,6.0,1080.0,148.4,1960.0,1960.0,215000
172,1064.0,703.0,2.0,No,495.0,GLQ,354.0,0.0,504.0,RFn,1987.0,1767.0,Gd,5306.0,44.0,0.0,35.0,7.0,7.0,1064.0,67.8,1987.0,1987.0,239000
173,1362.0,0.0,2.8,No,288.0,ALQ,700.0,0.0,504.0,Fin,1961.0,1362.0,TA,10197.0,80.0,491.0,20.0,5.0,6.0,1362.0,88.4,1961.0,1961.0,163000
174,1651.0,0.0,3.0,No,1398.0,ALQ,0.0,0.0,616.0,Fin,1986.0,1651.0,TA,12416.0,47.0,132.0,0.0,5.0,6.0,1606.0,150.0,1986.0,1986.0,184000
175,2158.0,0.0,4.0,Av,477.0,ALQ,725.0,53.6,576.0,Unf,1950.0,2158.0,Gd,12615.0,84.0,0.0,29.0,7.0,6.0,1202.0,80.2,1950.0,2001.0,243000
176,1164.0,896.0,4.0,No,831.0,GLQ,320.0,0.0,521.0,RFn,1988.0,2060.0,TA,10029.0,97.0,268.0,228.0,5.0,6.0,1151.0,0.0,1988.0,1989.0,211000
177,1252.0,668.0,4.0,No,57.0,ALQ,554.0,81.8,451.0,Unf,1958.0,1920.0,Gd,13650.0,85.0,0.0,0.0,5.0,5.0,1052.0,105.8,1958.0,1958.0,172500
178,2234.0,0.0,1.0,No,1904.0,GLQ,312.0,72.2,1166.0,Fin,2009.0,2234.0,Ex,17423.0,63.0,748.0,60.0,5.0,9.0,2216.0,83.8,2008.0,2009.0,501837
179,968.0,0.0,2.0,No,0.0,Unf,968.0,49.8,480.0,Unf,1935.0,968.0,TA,8520.0,60.0,0.0,0.0,6.0,5.0,968.0,86.8,1923.0,2006.0,100000
180,769.0,756.0,3.0,No,436.0,GLQ,320.0,0.0,440.0,Unf,2000.0,1525.0,Gd,2117.0,26.4,456.0,0.0,5.0,6.0,756.0,130.8,2000.0,2000.0,177000
181,901.0,901.0,4.0,No,352.0,LwQ,441.0,27.2,216.0,Unf,1920.0,1802.0,TA,7588.0,54.0,0.0,0.0,6.0,7.0,793.0,0.0,1920.0,1950.0,200100
182,1340.0,0.0,3.0,None,0.0,ALQ,0.0,38.0,252.0,Unf,1957.0,1340.0,TA,9060.0,60.0,98.0,0.0,6.0,5.0,0.0,97.6,1957.0,2006.0,120000
183,1362.0,720.0,3.0,No,0.0,Unf,1362.0,53.6,484.0,Unf,2003.0,2082.0,Gd,11426.0,63.0,0.0,238.0,5.0,7.0,1362.0,66.4,2003.0,2003.0,200000
184,936.0,316.0,3.0,No,0.0,Unf,504.0,45.2,576.0,Unf,1986.0,1252.0,TA,7438.0,92.0,0.0,0.0,8.0,5.0,504.0,104.0,1908.0,1991.0,127000
185,1518.0,1518.0,4.0,Mn,0.0,Unf,1107.0,29.0,840.0,Unf,1993.0,3608.0,Ex,22950.0,90.0,0.0,260.0,9.0,10.0,1107.0,114.8,1892.0,1993.0,475000
186,1217.0,0.0,3.0,Av,611.0,GLQ,577.0,0.0,497.0,Unf,1990.0,1217.0,Gd,9947.0,72.4,0.0,27.0,5.0,7.0,1188.0,228.8,1990.0,1991.0,173000
187,808.0,704.0,3.0,No,0.0,Unf,660.0,46.8,180.0,Unf,1916.0,1656.0,TA,10410.0,60.0,0.0,0.0,7.0,5.0,660.0,0.0,1916.0,1987.0,135000
188,1224.0,0.0,2.0,Av,1086.0,GLQ,0.0,45.2,528.0,Unf,1979.0,1224.0,TA,7018.0,64.0,275.0,0.0,5.0,5.0,1086.0,118.6,1979.0,1979.0,153337
189,1593.0,0.0,0.0,Av,1153.0,GLQ,440.0,0.0,682.0,Fin,2001.0,1593.0,Ex,4923.0,41.0,0.0,120.0,5.0,8.0,1593.0,86.0,2001.0,2002.0,286000
190,1549.0,1178.0,3.0,No,297.0,Rec,556.0,37.2,440.0,Unf,1932.0,2727.0,Gd,10570.0,70.0,0.0,74.0,8.0,8.0,853.0,57.6,1932.0,1994.0,315000
191,725.0,754.0,4.0,No,626.0,ALQ,99.0,0.0,484.0,Fin,1972.0,1479.0,Gd,7472.0,68.4,138.0,32.0,9.0,7.0,725.0,115.2,1972.0,2004.0,184000
192,1431.0,0.0,3.0,Av,560.0,GLQ,871.0,31.6,666.0,Fin,1999.0,1431.0,Gd,9017.0,68.0,0.0,35.0,5.0,7.0,1431.0,145.2,1999.0,1999.0,192000
193,970.0,739.0,2.8,No,0.0,Unf,970.0,0.0,380.0,Unf,2004.0,1709.0,Gd,2522.0,24.0,50.0,40.0,5.0,7.0,970.0,98.6,2004.0,2004.0,130000
194,864.0,0.0,3.0,Av,390.0,ALQ,474.0,45.2,352.0,Unf,1989.0,864.0,TA,7180.0,60.0,0.0,0.0,7.0,5.0,864.0,101.6,1972.0,1972.0,127000
195,855.0,731.0,3.0,No,566.0,ALQ,289.0,0.0,440.0,Fin,1976.0,1456.0,TA,2280.0,24.0,0.0,0.0,6.0,6.0,855.0,130.8,1976.0,1976.0,148500
196,1726.0,0.0,3.0,No,1126.0,Unf,600.0,0.0,786.0,RFn,2007.0,1726.0,Ex,9416.0,79.0,205.0,138.0,5.0,7.0,1726.0,66.2,2007.0,2007.0,311872
197,1360.0,1360.0,2.8,No,1036.0,Rec,140.0,29.0,795.0,Unf,1918.0,3112.0,Gd,25419.0,174.0,0.0,16.0,4.0,8.0,1360.0,114.8,1918.0,1990.0,235000
198,929.0,929.0,5.0,No,0.0,Unf,755.0,54.8,0.0,None,1942.2,2229.0,TA,5520.0,92.0,0.0,198.0,6.0,6.0,755.0,34.2,1912.0,1950.0,104000
199,1713.0,0.0,3.0,Av,1088.0,GLQ,625.0,0.0,856.0,Fin,2004.0,1713.0,Ex,9591.0,76.0,262.0,26.0,5.0,8.0,1713.0,77.8,2004.0,2005.0,274900
200,1121.0,0.0,2.0,No,0.0,Unf,1121.0,49.8,440.0,RFn,2003.0,1121.0,TA,8546.0,80.0,0.0,64.0,5.0,4.0,1121.0,159.0,2003.0,2004.0,140000
201,1279.0,0.0,3.0,No,641.0,ALQ,276.0,0.0,473.0,Unf,1980.0,1279.0,TA,10125.0,75.0,0.0,83.0,6.0,6.0,1196.0,147.2,1977.0,1977.0,171500
202,865.0,445.0,2.0,No,617.0,LwQ,0.0,45.2,398.0,Unf,1924.0,1310.0,TA,7000.0,50.0,0.0,0.0,6.0,6.0,617.0,101.6,1924.0,1950.0,112000
203,848.0,0.0,1.0,Av,662.0,GLQ,186.0,0.0,420.0,RFn,2004.0,848.0,Gd,4438.0,37.6,205.0,0.0,5.0,6.0,848.0,109.6,2004.0,2004.0,149000
204,720.0,564.0,2.0,No,312.0,LwQ,408.0,0.0,240.0,Unf,1948.0,1284.0,TA,3500.0,50.0,0.0,35.0,7.0,5.0,720.0,69.4,1947.0,1950.0,110000
205,1442.0,0.0,3.0,No,0.0,Unf,1424.0,0.0,500.0,Unf,1990.0,1442.0,TA,11851.0,99.0,0.0,34.0,5.0,7.0,1424.0,66.4,1990.0,1990.0,180500
206,1696.0,0.0,3.0,No,0.0,Unf,1140.0,0.0,349.0,Fin,1962.0,1696.0,TA,13673.0,40.0,0.0,30.0,5.0,5.0,1140.0,101.0,1962.0,1962.0,143900
207,1100.0,0.0,3.0,No,419.0,ALQ,375.0,37.0,312.0,RFn,1960.0,1100.0,TA,12493.0,79.6,0.0,0.0,5.0,4.0,1100.0,355.0,1960.0,1960.0,141000
208,1180.0,691.6,3.0,Gd,1065.0,GLQ,92.0,44.8,454.0,RFn,1988.0,2062.0,TA,14364.0,81.2,128.0,55.0,5.0,7.0,1157.0,129.8,1988.0,1989.0,277000
209,1092.0,0.0,3.0,No,787.0,Rec,305.0,0.0,504.0,RFn,1964.0,1092.0,TA,8250.0,75.0,260.0,0.0,7.0,6.0,1092.0,154.4,1964.0,1964.0,145000
210,864.0,0.0,2.0,No,468.0,Rec,396.0,71.2,0.0,None,1963.6,864.0,TA,5604.0,67.0,0.0,0.0,6.0,5.0,864.0,32.8,1925.0,1950.0,98000
211,1212.0,0.0,3.0,Mn,36.0,GLQ,1176.0,0.0,460.0,RFn,2009.0,1212.0,Gd,10420.0,83.0,0.0,22.0,5.0,6.0,1212.0,104.8,2009.0,2009.0,186000
212,932.0,920.0,3.0,No,822.0,GLQ,78.0,48.8,644.0,RFn,2009.0,1852.0,Gd,8640.0,72.0,0.0,108.0,5.0,7.0,900.0,124.8,2009.0,2009.0,252678
213,990.0,0.0,3.0,No,716.0,ALQ,274.0,0.0,576.0,Unf,1996.0,990.0,TA,13568.0,43.0,0.0,0.0,5.0,5.0,990.0,200.8,1995.0,1995.0,156000
214,689.0,703.0,3.0,No,378.0,GLQ,311.0,0.0,299.0,Fin,1977.0,1392.0,TA,10900.0,64.0,153.0,36.0,7.0,6.0,689.0,0.0,1977.0,1977.0,161750
215,1236.0,0.0,2.0,No,360.0,BLQ,710.0,0.0,447.0,Unf,1957.0,1236.0,Gd,10011.0,72.0,64.0,0.0,6.0,5.0,1070.0,79.4,1957.0,1996.0,134450
216,1436.0,0.0,3.0,Mn,946.0,GLQ,490.0,0.0,484.0,Unf,2004.0,1436.0,Gd,8450.0,65.0,266.0,98.0,5.0,7.0,1436.0,139.0,2004.0,2004.0,210000
217,810.0,518.0,3.0,No,0.0,Unf,686.0,46.8,210.0,Unf,1940.0,1328.0,TA,9906.0,57.0,0.0,172.0,4.0,4.0,686.0,79.4,1925.0,1950.0,107000
218,1137.0,817.0,3.0,No,341.0,BLQ,457.0,43.2,431.0,Fin,1939.0,1954.0,Gd,15660.0,86.8,312.0,119.0,9.0,7.0,798.0,0.0,1939.0,2006.0,311500
219,1248.0,0.0,2.0,Av,16.0,GLQ,1232.0,0.0,438.0,Fin,2005.0,1248.0,Gd,3010.0,43.0,16.0,0.0,5.0,7.0,1248.0,99.0,2005.0,2006.0,167240
220,1498.0,0.0,2.0,Mn,0.0,Unf,1498.0,0.0,675.0,RFn,2006.0,1498.0,Gd,8990.0,73.0,0.0,33.0,5.0,7.0,1498.0,351.0,2006.0,2006.0,204900
221,1010.0,1257.0,4.0,No,0.0,Unf,1010.0,0.0,390.0,RFn,2002.0,2267.0,Gd,8068.0,68.2,0.0,46.0,5.0,6.0,1010.0,40.0,2002.0,2002.0,200000
222,811.0,741.0,3.0,No,550.0,ALQ,163.0,0.0,434.0,RFn,1975.0,1552.0,TA,11475.0,85.0,0.0,208.0,6.0,6.0,713.0,41.6,1975.0,1975.0,179900
223,864.0,0.0,2.0,No,524.0,ALQ,160.0,0.0,576.0,Unf,1989.0,864.0,TA,10500.0,70.0,0.0,0.0,6.0,4.0,864.0,6.6,1971.0,1971.0,97000
224,2392.0,0.0,3.0,Gd,56.0,GLQ,2336.0,0.0,968.0,Fin,2003.0,2392.0,Ex,13472.0,103.0,922.0,105.0,5.0,10.0,2392.0,196.8,2003.0,2003.0,386250
225,630.0,672.0,3.0,No,0.0,Unf,630.0,0.0,280.0,Unf,1991.0,1302.0,TA,1680.0,21.0,142.0,0.0,5.0,5.0,630.0,98.6,1971.0,1971.0,112000
226,1214.0,1306.0,4.0,No,565.0,GLQ,638.0,28.8,721.0,Unf,1995.0,2520.0,Gd,9950.0,82.0,290.0,114.0,5.0,7.0,1203.0,97.0,1995.0,1995.0,290000
227,483.0,504.0,2.2,No,321.0,Rec,162.0,0.0,280.0,Unf,1987.0,987.0,TA,1869.0,21.0,127.0,0.0,6.0,6.0,483.0,130.8,1970.0,1970.0,106000
228,912.0,0.0,3.0,No,842.0,ALQ,70.0,0.0,336.0,Unf,1974.0,912.0,TA,8521.0,70.0,0.0,0.0,5.0,5.0,912.0,0.0,1967.0,1967.0,125000
229,1555.0,0.0,2.0,Av,16.0,GLQ,1357.0,0.0,430.0,Fin,2005.0,1555.0,Gd,3182.0,43.0,16.0,20.0,5.0,7.0,1373.0,160.4,2005.0,2006.0,192500
230,1194.0,0.0,3.0,No,0.0,Unf,1194.0,49.8,312.0,RFn,1959.0,1194.0,TA,8760.0,73.0,220.0,0.0,6.0,6.0,1194.0,159.0,1959.0,1959.0,148000
231,1490.0,1304.0,4.0,No,689.0,BLQ,773.0,44.8,810.0,Fin,1995.0,2794.0,Ex,15138.0,174.0,506.0,146.0,5.0,8.0,1462.0,73.4,1995.0,1996.0,403000
232,483.0,504.0,2.0,No,0.0,Unf,483.0,0.0,288.0,Unf,1972.0,987.0,TA,1680.0,21.0,297.0,0.0,5.0,6.0,483.0,98.6,1972.0,1972.0,94500
233,894.0,0.0,3.0,Av,182.0,LwQ,0.0,22.4,308.0,Unf,1976.0,894.0,TA,10650.0,75.0,0.0,0.0,6.0,5.0,894.0,6.6,1976.0,1976.0,128200
234,860.0,1100.0,4.0,No,625.0,GLQ,235.0,0.0,440.0,Fin,2002.0,1960.0,Gd,7851.0,70.6,450.0,48.0,5.0,6.0,860.0,288.0,2002.0,2002.0,216500
235,483.0,504.0,2.0,No,358.0,ALQ,125.0,0.0,264.0,Unf,1971.0,987.0,TA,1680.0,21.0,604.0,0.0,3.0,6.0,483.0,130.8,1971.0,1971.0,89500
236,1414.0,0.0,3.0,Av,24.0,GLQ,1390.0,0.0,494.0,RFn,2004.0,1414.0,Gd,8773.0,65.0,98.0,105.0,5.0,7.0,1414.0,93.4,2004.0,2004.0,185500
237,1014.0,730.0,3.0,No,402.0,BLQ,594.0,46.8,457.0,RFn,1993.0,1744.0,Gd,9453.0,67.0,0.0,70.0,7.0,7.0,996.0,86.4,1993.0,2003.0,194500
238,1694.0,0.0,3.0,No,0.0,Unf,1694.0,53.6,818.0,Fin,2007.0,1694.0,Gd,12030.0,93.0,254.0,228.0,5.0,8.0,1694.0,98.4,2007.0,2007.0,318000
239,798.0,713.0,3.0,No,94.0,LwQ,641.0,0.0,220.0,Unf,1949.0,1487.0,TA,8741.0,52.0,0.0,140.0,4.0,6.0,735.0,24.0,1945.0,1950.0,113000
240,1566.0,0.0,3.0,Av,1078.0,GLQ,488.0,0.0,750.0,RFn,2008.0,1566.0,Gd,9000.0,75.0,36.0,168.0,5.0,8.0,1566.0,66.2,2008.0,2008.0,262500
241,866.0,81.2,2.0,No,329.0,ALQ,357.0,57.2,0.0,None,1973.4,866.0,Gd,3880.0,40.0,0.0,42.0,9.0,5.0,686.0,76.0,1945.0,1997.0,110500
242,889.0,551.0,3.0,No,0.0,Unf,540.0,48.8,352.0,Unf,1940.0,1440.0,TA,5000.0,63.0,0.0,0.0,4.0,5.0,540.0,32.8,1900.0,1950.0,79000
243,626.0,591.0,3.0,No,0.0,None,626.0,0.0,288.0,RFn,1980.0,1217.0,TA,10762.0,75.0,0.0,28.0,6.0,6.0,626.0,0.0,1980.0,1980.0,120000
244,1222.0,888.0,3.0,No,695.0,GLQ,253.0,48.8,463.0,RFn,1994.0,2110.0,Gd,8880.0,71.8,0.0,130.0,5.0,7.0,948.0,60.0,1994.0,2002.0,205000
245,1872.0,0.0,3.0,Av,929.0,GLQ,916.0,0.0,604.0,Fin,1988.0,1872.0,TA,10400.0,80.0,102.0,39.0,5.0,7.0,1845.0,197.0,1988.0,1988.0,241500
246,908.0,1020.0,4.0,No,0.0,Unf,1020.0,46.8,440.0,Unf,1910.0,1928.0,Fa,9142.0,69.0,0.0,60.0,8.0,6.0,1020.0,106.4,1910.0,1950.0,137000
247,1375.0,0.0,2.0,No,0.0,Unf,1367.0,0.0,451.0,Unf,1954.0,1375.0,TA,11310.0,75.0,0.0,30.0,5.0,6.0,1367.0,101.6,1954.0,1954.0,140000
248,840.0,828.0,3.0,No,0.0,GLQ,840.0,0.0,500.0,RFn,2003.0,1668.0,Gd,11317.0,72.0,101.0,68.0,5.0,7.0,840.0,0.0,2003.0,2003.0,180000
249,1444.0,700.0,4.0,Gd,697.0,Rec,747.0,10.0,389.0,Fin,1958.0,2144.0,Gd,159000.0,128.0,472.0,98.0,7.0,6.0,1444.0,148.4,1958.0,2006.0,277000
250,1306.0,0.0,3.0,No,0.0,Unf,728.0,76.4,0.0,None,1942.0,1306.0,Fa,5350.0,55.0,0.0,0.0,2.0,3.0,728.0,29.4,1940.0,1966.0,76500
251,1625.0,0.0,2.0,Gd,1573.0,ALQ,0.0,0.0,538.0,RFn,2006.0,1625.0,Gd,4750.0,44.0,481.0,0.0,5.0,8.0,1573.0,86.0,2006.0,2007.0,235000
252,798.0,842.0,3.0,No,0.0,Unf,798.0,0.0,520.0,RFn,2004.0,1640.0,Gd,8366.0,65.0,0.0,45.0,5.0,6.0,798.0,40.0,2004.0,2004.0,173000
253,1302.0,0.0,3.0,Gd,270.0,LwQ,452.0,54.0,309.0,RFn,1964.0,1302.0,Gd,9350.0,85.0,108.0,0.0,7.0,6.0,1302.0,134.6,1964.0,1991.0,158000
254,1314.0,0.0,3.0,No,922.0,Rec,392.0,0.0,294.0,RFn,1957.0,1314.0,TA,8400.0,70.0,0.0,0.0,6.0,5.0,1314.0,99.0,1957.0,1957.0,145000
255,1005.0,1286.0,4.0,No,0.0,Unf,975.0,0.0,429.0,Fin,1999.0,2291.0,Gd,8738.0,66.0,302.0,0.0,5.0,7.0,975.0,48.8,1999.0,1999.0,230000
256,864.0,864.0,3.0,No,503.0,Rec,361.0,0.0,673.0,RFn,2003.0,1728.0,Gd,8791.0,64.0,0.0,56.0,5.0,6.0,864.0,60.0,2003.0,2003.0,207500
257,1604.0,0.0,3.0,No,1334.0,GLQ,270.0,48.8,660.0,RFn,2006.0,1604.0,Gd,8814.0,68.0,180.0,110.0,5.0,7.0,1604.0,66.2,2006.0,2006.0,220000
258,963.0,829.0,3.0,No,361.0,GLQ,602.0,90.6,564.0,RFn,2001.0,1792.0,Gd,12435.0,80.0,172.0,96.0,5.0,7.0,963.0,70.4,2001.0,2001.0,231500
259,882.0,0.0,2.0,None,0.0,None,0.0,37.0,308.0,Unf,1956.0,882.0,TA,12702.0,70.0,0.0,45.0,5.0,5.0,0.0,128.8,1956.0,1956.0,97000
260,1382.0,0.0,3.0,Gd,672.0,Rec,0.0,29.0,884.0,Unf,1991.0,1382.0,TA,19296.0,120.0,399.0,0.0,5.0,6.0,1362.0,58.4,1962.0,1962.0,176000
261,1482.0,1092.0,3.0,No,0.0,Unf,1482.0,8.4,868.0,Fin,2007.0,2574.0,Ex,9588.0,69.0,270.0,148.0,5.0,8.0,1482.0,86.4,2007.0,2007.0,276000
262,1212.0,0.0,3.0,Av,506.0,ALQ,0.0,38.0,492.0,Unf,1978.0,1212.0,TA,8471.0,88.0,46.0,12.0,7.0,6.0,506.0,292.0,1977.0,1995.0,151000
263,926.0,0.0,3.0,No,234.0,LwQ,0.0,71.2,484.0,Unf,1974.0,1316.0,TA,5500.0,50.0,0.0,0.0,7.0,5.0,926.0,32.8,1929.0,2001.0,130000
264,764.0,0.0,2.0,No,0.0,Unf,680.0,71.2,504.0,Unf,1965.0,764.0,TA,5232.0,30.0,0.0,0.0,5.0,5.0,680.0,32.8,1925.0,2004.0,73000
265,1422.0,0.0,3.0,No,588.0,Unf,606.0,0.0,576.0,Fin,1981.0,1422.0,Gd,12090.0,78.0,210.0,0.0,6.0,6.0,1422.0,202.6,1981.0,1981.0,175500
266,802.0,709.0,3.0,Av,714.0,GLQ,88.0,0.0,413.0,Fin,1997.0,1511.0,TA,11207.0,70.0,0.0,75.0,5.0,6.0,802.0,117.2,1997.0,1997.0,185000
267,1052.0,720.0,4.0,No,378.0,Rec,342.0,0.0,240.0,Unf,1939.0,2192.0,Gd,8400.0,60.0,0.0,24.0,8.0,5.0,720.0,117.6,1939.0,1997.0,179500
